simulation_index,country,age_testing_strategy,WHO_region,pandemic,time_of_pandemic,total_cost_pand_ngiv,total_cost_epid_ngiv,vaccs_pand_ngiv,vaccs_epid_ngiv,total_cost_pand_base,total_cost_epid_base,vaccs_pand_base,vaccs_epid_base,threshold_cost_pand,threshold_cost_epid,tc_diff,sens_a
1,AGO,2,AFR,1918,21,4683689283.467225,490430155.27314514,62589971.80255039,62589971.80255039,5753269989.14957,963020568.0190988,202254806.29942203,202254806.29942203,17.08869128518704,7.550577179309365,9.538114105877675,DALY 0% discount rate
1,AGO,2,AFR,1918,22,4762203960.281754,503059932.4768456,65662831.006842606,65662831.006842606,5871880720.817201,1006946135.6627668,213524118.17998168,213524118.17998168,16.899617995754856,7.673842194428262,9.225775801326593,DALY 0% discount rate
1,AGO,2,AFR,1918,23,4841863468.918728,515449526.8751895,68794843.77296926,68794843.77296926,5988148777.997763,1046039657.5867113,225059484.21565783,225059484.21565783,16.662372442648543,7.712643878697204,8.94972856395134,DALY 0% discount rate
1,AGO,2,AFR,1918,24,4922383144.577898,527683718.4609286,71987379.94622251,71987379.94622251,6081783906.001362,1064370214.3452882,236867732.2642909,236867732.2642909,16.10561132089518,7.455285861011834,8.650325459883344,DALY 0% discount rate
1,AGO,2,AFR,1918,25,5003960696.135371,539790218.9004972,75241803.90806709,75241803.90806709,6185931177.375261,1086641409.2958195,248955782.98708135,248955782.98708135,15.708959911222497,7.267917061949805,8.44104284927269,DALY 0% discount rate
1,AGO,2,AFR,1918,26,5086784921.228032,552159105.5133142,78602814.83048499,78602814.83048499,6274587492.372587,1095637273.9134412,261398374.8640472,261398374.8640472,15.111450826616997,6.91423290084704,8.197217925769957,DALY 0% discount rate
1,AGO,2,AFR,1918,27,5172444318.455706,565347932.161229,81985842.7353085,81985842.7353085,6443629825.609126,1181517123.9531298,274068550.4195084,274068550.4195084,15.504939203435965,7.515555993992823,7.989383209443142,DALY 0% discount rate
1,GBR,2,EUR,1918,1,354072674672.59827,14600859225.025042,7326984.114179065,7326984.114179065,393307374071.8651,20331502608.936752,14744473.173328124,14744473.173328124,5354.822501026099,782.1285394657617,4572.693961560338,DALY 0% discount rate
1,GBR,2,EUR,1918,2,358454963540.8698,19867392896.973732,8659075.035222549,8659075.035222549,400721339323.0037,28506480048.09224,19288423.830525823,19288423.830525823,4881.165206469147,997.691683693381,3883.473522775766,DALY 0% discount rate
1,GBR,2,EUR,1918,3,359812663412.43005,20118298440.465294,9991797.103548853,9991797.103548853,406535748453.4521,31807179335.164974,23799201.816554032,23799201.816554032,4676.14429684797,1169.8477034274508,3506.2965934205185,DALY 0% discount rate
1,GBR,2,EUR,1918,4,366884766285.78937,29402673793.49792,11288393.561178258,11288393.561178258,415665896337.1844,43229621423.351364,28229905.877334885,28229905.877334885,4321.35270506137,1224.8817827724831,3096.470922288887,DALY 0% discount rate
1,GBR,2,EUR,1918,5,369814218614.5547,34450766667.27752,12568762.862111181,12568762.862111181,419645550149.1084,49466683406.09649,32609457.405287415,32609457.405287415,3964.6966118496343,1194.7012529041174,2769.995358945517,DALY 0% discount rate
1,GBR,2,EUR,1918,6,372819179756.65717,39492112225.75765,13833955.133122537,13833955.133122537,423563628001.98413,55610255301.74621,36941158.24401316,36941158.24401316,3668.108487921137,1165.1145981670134,2502.9938897541238,DALY 0% discount rate
1,GBR,2,EUR,1918,7,373613350181.2794,42261260259.80059,15084872.726328967,15084872.726328967,428773426792.0865,63016031450.773094,41227998.7428518,41227998.7428518,3656.6484591236417,1375.8665099472373,2280.7819491764044,DALY 0% discount rate
1,GBR,2,EUR,1918,8,376788786875.9465,52461779600.769745,16322345.670162708,16322345.670162708,432748438314.88885,75552955065.7506,45472705.575772695,45472705.575772695,3428.407446439318,1414.6971232934725,2013.7103231458455,DALY 0% discount rate
1,GBR,2,EUR,1918,9,385578638088.77094,58048291622.96132,17564648.185071543,17564648.185071543,445321966509.8803,83877005755.71759,49701608.18457055,49701608.18457055,3401.3393147200136,1470.4942484819298,1930.8450662380837,DALY 0% discount rate
1,GBR,2,EUR,1918,10,386845390501.08026,61164596836.18415,18777539.89832733,18777539.89832733,447661627494.6648,88336642699.93134,53869421.322387174,53869421.322387174,3238.775543701651,1447.0503596782464,1791.7251840234044,DALY 0% discount rate
1,GBR,2,EUR,1918,11,386693043848.9659,66095780693.17835,19979026.81101108,19979026.81101108,448760938280.16656,96163804375.61388,58001894.357978135,58001894.357978135,3106.6525421044576,1504.9793949855493,1601.6731471189082,DALY 0% discount rate
1,GBR,2,EUR,1918,12,393141672334.9704,71134237224.95557,21169763.456479758,21169763.456479758,457406386394.1151,102256163714.94684,62100935.87662811,62100935.87662811,3035.6840874135614,1470.1121509444783,1565.571936469083,DALY 0% discount rate
1,GBR,2,EUR,1918,13,392992976049.4701,76109106857.54259,22350289.81108923,22350289.81108923,458522844503.3334,110092615110.09923,66168268.30753141,66168268.30753141,2931.947147340803,1520.4951944603206,1411.4519528804824,DALY 0% discount rate
1,GBR,2,EUR,1918,14,394723559167.2426,76320556815.36093,23537759.244801745,23537759.244801745,463099253272.8334,112044609692.32686,70228325.38068983,70228325.38068983,2904.9364212819605,1517.7338040304535,1387.202617251507,DALY 0% discount rate
1,GBR,2,EUR,1918,15,396439737632.7737,79803814054.07892,24699382.849593766,24699382.849593766,465377258325.9482,116343112454.2963,74236939.62094617,74236939.62094617,2791.0624776727295,1479.360784952501,1311.7016927202285,DALY 0% discount rate
1,GBR,2,EUR,1918,16,399533582902.6254,84671508124.28929,25852092.330670454,25852092.330670454,469385837257.2395,122355058304.52577,78218123.95135903,78218123.95135903,2701.9961657704057,1457.6595850823803,1244.3365806880254,DALY 0% discount rate
1,GBR,2,EUR,1918,17,402608701432.98206,89508162687.87726,26996327.44816146,26996327.44816146,473320070417.59155,128276214176.64598,82173088.71052606,82173088.71052606,2619.2958697952517,1436.0490908702827,1183.246778924969,DALY 0% discount rate
1,GBR,2,EUR,1918,18,407889869265.9062,96539362052.16484,28132433.3099925,28132433.3099925,480751594161.38904,137678827559.7106,86102919.1496856,86102919.1496856,2589.954594137533,1462.3500588885508,1127.6045352489823,DALY 0% discount rate
1,GBR,2,EUR,1918,19,406201958756.90045,96590719996.229,29260724.746352717,29260724.746352717,480642404041.4478,139525494751.80325,90008603.75993156,90008603.75993156,2544.0396958665965,1467.3175434906468,1076.7221523759497,DALY 0% discount rate
1,GBR,2,EUR,1918,20,413559720367.81714,105677336796.97955,30397386.712031364,30397386.712031364,489563889699.03345,150387925942.17285,93913010.76434596,93913010.76434596,2500.352087869898,1470.8695049596724,1029.4825829102253,DALY 0% discount rate
1,GBR,2,EUR,1918,21,411907966352.1861,105730967532.43091,31510960.040098693,31510960.040098693,489573478113.94586,152324151574.94052,97773144.95044103,97773144.95044103,2464.7142347592057,1478.634227050471,986.0800077087347,DALY 0% discount rate
1,GBR,2,EUR,1918,22,415484902395.9147,111021014525.8237,32617446.944978006,32617446.944978006,493481357288.7312,158144696235.41208,101611570.65733495,101611570.65733495,2391.2495366172543,1444.738510315684,946.5110263015704,DALY 0% discount rate
1,GBR,2,EUR,1918,23,419090262935.6146,116328877293.88327,33717124.53802802,33717124.53802802,499423729903.1991,165986115723.2623,105428986.13757597,105428986.13757597,2382.571707055861,1472.7601807613482,909.811526294513,DALY 0% discount rate
1,GBR,2,EUR,1918,24,419009592719.717,121045246037.08885,34810191.532793336,34810191.532793336,500562797256.991,173400579808.23508,109226009.67831826,109226009.67831826,2342.796777215257,1504.0231456877877,838.7736315274692,DALY 0% discount rate
1,GBR,2,EUR,1918,25,420597950670.3675,121211019369.05252,35896828.78741524,35896828.78741524,504993601234.5262,175314469958.43793,113003203.45389593,113003203.45389593,2351.0614562628502,1507.1930423099955,843.8684139528548,DALY 0% discount rate
1,GBR,2,EUR,1918,26,422441713286.4061,124727297069.9409,36992501.64267128,36992501.64267128,507266763821.11755,179447619273.60574,116782332.358921,116782332.358921,2293.033635683204,1479.2274048464003,813.8062308368037,DALY 0% discount rate
1,GBR,2,EUR,1918,27,420832931381.8674,124768697249.40434,38066830.42208807,38066830.42208807,508271327422.0048,182299659219.24643,120521470.81754658,120521470.81754658,2296.9707504043154,1511.3147412572616,785.6560091470537,DALY 0% discount rate
1,AGO,2,AFR,1918,1,3487007124.988705,146764941.19395295,11167849.076355861,11167849.076355861,3552754685.20507,143401053.11976615,22390409.370859757,22390409.370859757,5.88721783101126,-0.301211813589843,6.188429644601103,Disease-modifying vaccine mechanism
1,AGO,2,AFR,1918,2,3466128444.572888,163233231.85303542,13378399.873301271,13378399.873301271,3527521673.5676713,157431798.0224959,29739430.840214662,29739430.840214662,4.588981460877348,-0.4336418320188807,5.022623292896229,Disease-modifying vaccine mechanism
1,AGO,2,AFR,1918,3,3447693869.603687,180176407.00174654,15644206.102377323,15644206.102377323,3555387522.4094014,221648985.1292857,37256372.51671016,37256372.51671016,6.883932115248039,2.6509864326855745,4.232945682562464,Disease-modifying vaccine mechanism
1,AGO,2,AFR,1918,4,3447628782.0980635,213959771.66571134,17908047.44205513,17908047.44205513,3603898693.820454,303807611.14452785,44868450.773988545,44868450.773988545,8.726239542754813,5.017176761985703,3.70906278076911,Disease-modifying vaccine mechanism
1,AGO,2,AFR,1918,5,3433018863.801785,232769401.99316645,20201396.316500068,20201396.316500068,3607378938.6429567,341746000.94089985,52624003.49145651,52624003.49145651,8.631090252843471,5.394508242914063,3.236582009929408,Disease-modifying vaccine mechanism
1,AGO,2,AFR,1918,6,3415254506.9373536,248170096.82882327,22526804.767234128,22526804.767234128,3613601754.9482846,383445781.68597776,60531028.84447864,60531028.84447864,8.80494371307522,6.005098648252005,2.7998450648232147,Disease-modifying vaccine mechanism
1,AGO,2,AFR,1918,7,3398702626.8462405,264093438.83328208,24886343.158545267,24886343.158545267,3648978161.890359,470182659.21646315,68597118.34735207,68597118.34735207,10.056742103476978,8.281217496288354,1.7755246071886237,Disease-modifying vaccine mechanism
1,AGO,2,AFR,1918,8,3383118269.4409127,281092047.26811856,27281980.178140335,27281980.178140335,3650644936.0878167,486488119.5906786,76829615.83667327,76829615.83667327,9.805984202761774,7.528635054398781,2.277349148362993,Disease-modifying vaccine mechanism
1,AGO,2,AFR,1918,9,3365468885.5403414,295819452.2729915,29747696.07164118,29747696.07164118,3635429515.5192623,504373126.16803414,85281732.30248006,85281732.30248006,9.075009685751008,7.010750459221589,2.064259226529419,Disease-modifying vaccine mechanism
1,AGO,2,AFR,1918,10,3347424911.426212,310160160.1039829,32221626.901829097,32221626.901829097,3623858910.4513955,526136805.18183744,93869185.8288895,93869185.8288895,8.579144680292092,6.702847306123899,1.8762973741681934,Disease-modifying vaccine mechanism
1,AGO,2,AFR,1918,11,3329174295.8779025,324313355.9896481,34736656.395192176,34736656.395192176,3602611192.7390246,538173345.2566001,102643778.35570775,102643778.35570775,7.8717103267016775,6.156608363047629,1.7151019636540488,Disease-modifying vaccine mechanism
1,AGO,2,AFR,1918,12,3310782743.758995,338297848.8135673,37294859.49993248,37294859.49993248,3613004116.537501,581785888.5310354,111612352.81368954,111612352.81368954,8.103566465481736,6.528729239961581,1.574837225520155,Disease-modifying vaccine mechanism
1,AGO,2,AFR,1918,13,3292249145.3186603,352106598.2055208,39897855.06691078,39897855.06691078,3593605323.1016374,595548428.2815969,120781531.4297,120781531.4297,7.553192453017514,6.101627008966058,1.4515654440514565,Disease-modifying vaccine mechanism
1,AGO,2,AFR,1918,14,3273780502.9003744,365927938.6811066,42581941.827500515,42581941.827500515,3577099334.065038,612124741.592957,130209209.34211048,130209209.34211048,7.123179877362302,5.781718548890839,1.3414613284714632,Disease-modifying vaccine mechanism
1,AGO,2,AFR,1918,15,3255077935.142818,365927938.6811066,45279750.77316025,42581941.827500515,3552617634.977093,612124741.592957,139800225.5741635,130209209.34211048,6.571142613502261,5.437238472120401,1.1339041413818594,Disease-modifying vaccine mechanism
1,AGO,2,AFR,1918,16,3236360675.981055,392829742.92822367,48026477.03707782,48026477.03707782,3565391435.1263456,666282769.7057574,149611185.63334358,149611185.63334358,6.851028421078432,5.693797331135076,1.1572310899433562,Disease-modifying vaccine mechanism
1,AGO,2,AFR,1918,17,3218348608.5319977,406819021.31759477,50824015.388966806,50824015.388966806,3568853441.9877634,702451911.8977404,159648717.96676826,159648717.96676826,6.896441195629252,5.816795235827105,1.0796459598021464,Disease-modifying vaccine mechanism
1,AGO,2,AFR,1918,18,3199537529.4109607,419866008.1003664,53673801.349241726,53673801.349241726,3567133970.5022764,733291225.5843577,169919312.5824651,169919312.5824651,6.8487126279627475,5.839445122297439,1.0092675056653082,Disease-modifying vaccine mechanism
1,AGO,2,AFR,1918,19,3180745383.930856,432903400.2802919,56577243.741650775,56577243.741650775,3550970342.7938757,750276782.553427,180429480.88657138,180429480.88657138,6.5437079358899375,5.609558919525318,0.9341490163646196,Disease-modifying vaccine mechanism
1,AGO,2,AFR,1918,20,3174690111.695691,458214781.4156568,59574411.48973728,59574411.48973728,3589276281.193831,819986500.2353894,191244637.5024772,191244637.5024772,6.959131599135637,6.0726024776938665,0.8865291214417708,Disease-modifying vaccine mechanism
1,AGO,2,AFR,1918,21,3161422640.3413424,476224701.65610784,62589971.80255039,62589971.80255039,3569290147.369768,831964982.6246969,202254806.29942203,202254806.29942203,6.516499293450809,5.683662585610774,0.8328367078400349,Disease-modifying vaccine mechanism
1,AGO,2,AFR,1918,22,3142834735.2578416,488798969.70755947,65662831.006842606,65662831.006842606,3567172377.1164317,861926137.0787891,213524118.17998168,213524118.17998168,6.462372020091102,5.682471523841954,0.779900496249148,Disease-modifying vaccine mechanism
1,AGO,2,AFR,1918,23,3124447275.0217843,501176965.21498215,68794843.77296926,68794843.77296926,3562686481.7272377,888546326.8562233,225059484.21565783,225059484.21565783,6.370233329574702,5.630790629012892,0.7394427005618098,Disease-modifying vaccine mechanism
1,AGO,2,AFR,1918,24,3106086614.876666,513410474.9130007,71987379.94622251,71987379.94622251,3544063604.134258,902641828.28938,236867732.2642909,236867732.2642909,6.084080148281244,5.406938739361689,0.6771414089195558,Disease-modifying vaccine mechanism
1,AGO,2,AFR,1918,25,3087863283.8101044,525516970.55663675,75241803.90806709,75241803.90806709,3530893880.839035,918904132.5830859,248955782.98708135,248955782.98708135,5.88809111448524,5.228305829922718,0.6597852845625223,Disease-modifying vaccine mechanism
1,AGO,2,AFR,1918,26,3069943187.0499935,537780941.6677366,78602814.83048499,78602814.83048499,3508203831.444606,927438351.1235416,261398374.8640472,261398374.8640472,5.575635495239785,4.957295871606393,0.6183396236333927,Disease-modifying vaccine mechanism
1,AGO,2,AFR,1918,27,3052877347.95155,550348059.7170274,81985842.7353085,81985842.7353085,3529228410.384032,978268048.2038454,274068550.4195084,274068550.4195084,5.810162419997101,5.219437578611696,0.5907248413854047,Disease-modifying vaccine mechanism
1,GBR,2,EUR,1918,1,366364480550.0981,14224057858.037775,7326984.114179065,7326984.114179065,374003907349.02594,19934864045.226948,14744473.173328124,14744473.173328124,1042.6427408439656,779.4211230972522,263.2216177467134,Disease-modifying vaccine mechanism
1,GBR,2,EUR,1918,2,360740368179.83746,19074442291.791943,8659075.035222549,8659075.035222549,371066208605.4305,27559002269.69119,19288423.830525823,19288423.830525823,1192.4876945390313,979.8459931790143,212.641701360017,Disease-modifying vaccine mechanism
1,GBR,2,EUR,1918,3,352392075138.686,19311542137.356033,9991797.103548853,9991797.103548853,366703673464.23553,30565251972.041443,23799201.816554032,23799201.816554032,1432.334761928504,1126.2948714889692,306.0398904395347,Disease-modifying vaccine mechanism
1,GBR,2,EUR,1918,4,349333758316.86646,27615417159.10306,11288393.561178258,11288393.561178258,365457309576.1728,40781632564.928894,28229905.877334885,28229905.877334885,1428.330007447348,1166.3497852436296,261.9802222037183,Disease-modifying vaccine mechanism
1,GBR,2,EUR,1918,5,342768460112.2135,32009385907.600967,12568762.862111181,12568762.862111181,359823853713.0411,46209264255.51204,32609457.405287415,32609457.405287415,1356.9667745296908,1129.7753409539555,227.19143357573535,Disease-modifying vaccine mechanism
1,GBR,2,EUR,1918,6,336462416829.5143,36277061749.920395,13833955.133122537,13833955.133122537,354346661662.2295,51408037517.89033,36941158.24401316,36941158.24401316,1292.7788662473752,1093.7563135319087,199.02255271546642,Disease-modifying vaccine mechanism
1,GBR,2,EUR,1918,7,328488886223.47577,38508852150.80205,15084872.726328967,15084872.726328967,350099924054.52295,57467436617.90319,41227998.7428518,41227998.7428518,1432.629775743982,1256.79445965832,175.83531608566204,Disease-modifying vaccine mechanism
1,GBR,2,EUR,1918,8,322720792811.751,46600960544.173805,16322345.670162708,16322345.670162708,345064135467.481,67482332624.55573,45472705.575772695,45472705.575772695,1368.880619687753,1279.3119630196984,89.5686566680547,Disease-modifying vaccine mechanism
1,GBR,2,EUR,1918,9,321551347651.3765,50937941108.08627,17564648.185071543,17564648.185071543,347026337612.5569,73953975138.58371,49701608.18457055,49701608.18457055,1450.3558336472652,1310.361231718783,139.9946019284821,Disease-modifying vaccine mechanism
1,GBR,2,EUR,1918,10,314724203917.2916,53298107946.79077,18777539.89832733,18777539.89832733,341121769901.2716,77329756415.72728,53869421.322387174,53869421.322387174,1405.8053465423036,1279.8081430825348,125.9972034597688,Disease-modifying vaccine mechanism
1,GBR,2,EUR,1918,11,307072097174.003,56832367975.74036,19979026.81101108,19979026.81101108,334494547278.68884,83047610162.99399,58001894.357978135,58001894.357978135,1372.5618551936907,1312.138095375375,60.4237598183156,Disease-modifying vaccine mechanism
1,GBR,2,EUR,1918,12,304410760499.7999,60434798323.96501,21169763.456479758,21169763.456479758,333571960904.35724,87401968135.91632,62100935.87662811,62100935.87662811,1377.492973150415,1273.8531475512093,103.63982559920578,Disease-modifying vaccine mechanism
1,GBR,2,EUR,1918,13,297262392504.2725,63799427028.72525,22350289.81108923,22350289.81108923,327391356636.55096,92769677201.36615,66168268.30753141,66168268.30753141,1348.0346065727424,1296.1912537826306,51.843352790111794,Disease-modifying vaccine mechanism
1,GBR,2,EUR,1918,14,291648525618.5675,63958882524.40864,23537759.244801745,23537759.244801745,323788619597.86725,94063123792.26743,70228325.38068983,70228325.38068983,1365.4695693430463,1278.976514066743,86.49305527630327,Disease-modifying vaccine mechanism
1,GBR,2,EUR,1918,15,286205268040.89465,66246882860.145515,24699382.849593766,24699382.849593766,318809315334.3439,96890342056.78824,74236939.62094617,74236939.62094617,1320.0348969037282,1240.6568772687663,79.3780196349619,Disease-modifying vaccine mechanism
1,GBR,2,EUR,1918,16,281841388577.9024,69354515042.53714,25852092.330670454,25852092.330670454,315103000429.2799,100726274398.86623,78218123.95135903,78218123.95135903,1286.611985828185,1213.5094890988842,73.10249672930081,Disease-modifying vaccine mechanism
1,GBR,2,EUR,1918,17,277624467118.21686,72356809733.7383,26996327.44816146,26996327.44816146,311488587863.2691,104398982245.09532,82173088.71052606,82173088.71052606,1254.3973179343884,1186.9085738748959,67.48874405949255,Disease-modifying vaccine mechanism
1,GBR,2,EUR,1918,18,274881925169.6917,76589859319.97646,28132433.3099925,28132433.3099925,310109376120.3075,110060540415.06482,86102919.1496856,86102919.1496856,1252.2006384034746,1189.754214513671,62.446423889803555,Disease-modifying vaccine mechanism
1,GBR,2,EUR,1918,19,268189654119.46017,76637891155.26077,29260724.746352717,29260724.746352717,304370600112.5121,111124644338.51363,90008603.75993156,90008603.75993156,1236.5020452052127,1178.6021529610796,57.89989224413307,Disease-modifying vaccine mechanism
1,GBR,2,EUR,1918,20,266839037329.41507,81800190529.15764,30397386.712031364,30397386.712031364,303973811760.99207,117300854324.58339,93913010.76434596,93913010.76434596,1221.6436492838036,1167.8853886927884,53.75826059101519,Disease-modifying vaccine mechanism
1,GBR,2,EUR,1918,21,260594189000.43765,81847784419.5196,31510960.040098693,31510960.040098693,298677589990.4471,118355641305.29025,97773144.95044103,97773144.95044103,1208.5763474533019,1158.5764711488714,49.99987630443047,Disease-modifying vaccine mechanism
1,GBR,2,EUR,1918,22,257354816193.06683,84689710169.72498,32617446.944978006,32617446.944978006,295671573271.96674,121486120425.12769,101611570.65733495,101611570.65733495,1174.731950772726,1128.1204907752024,46.611459997523525,Disease-modifying vaccine mechanism
1,GBR,2,EUR,1918,23,254249871816.83618,87460838604.93935,33717124.53802802,33717124.53802802,293837324477.1582,125581089633.29245,105428986.13757597,105428986.13757597,1174.1052418533832,1130.5902134495188,43.515028403864335,Disease-modifying vaccine mechanism
1,GBR,2,EUR,1918,24,249380910516.1451,89793376425.53615,34810191.532793336,34810191.532793336,289633171305.4881,129306208284.25365,109226009.67831826,109226009.67831826,1156.335516034805,1135.0937791162105,21.241736918594597,Disease-modifying vaccine mechanism
1,GBR,2,EUR,1918,25,245517616033.38654,89892417268.34941,35896828.78741524,35896828.78741524,287227670033.674,130235694758.44379,113003203.45389593,113003203.45389593,1161.942584045481,1123.8674516072565,38.0751324382245,Disease-modifying vaccine mechanism
1,GBR,2,EUR,1918,26,241902598189.60394,91578227093.88976,36992501.64267128,36992501.64267128,283866116346.86707,132222406524.42276,116782332.358921,116782332.358921,1134.379030718423,1098.7139994784638,35.66503123995926,Disease-modifying vaccine mechanism
1,GBR,2,EUR,1918,27,236818209828.9201,91614937027.5161,38066830.42208807,38066830.42208807,280022386557.41125,133546134239.22511,120521470.81754658,120521470.81754658,1134.955977407096,1101.5153283520729,33.44064905502319,Disease-modifying vaccine mechanism
1,AGO,2,AFR,1918,1,3388032386.6703105,146764941.19395295,11167849.076355861,11167849.076355861,3552754685.20507,143401053.11976615,22390409.370859757,22390409.370859757,14.749688808340292,-0.301211813589843,15.050900621930134,Infectious period-modifying vaccine mechanism
1,AGO,2,AFR,1918,2,3366339780.9495935,163233231.85303542,13378399.873301271,13378399.873301271,3527521673.5676713,157431798.0224959,29739430.840214662,29739430.840214662,12.04792009093269,-0.4336418320188807,12.48156192295157,Infectious period-modifying vaccine mechanism
1,AGO,2,AFR,1918,3,3347752531.1874995,180176407.00174654,15644206.102377323,15644206.102377323,3555387522.4094014,221648985.1292857,37256372.51671016,37256372.51671016,13.272325221434489,2.6509864326855745,10.621338788748915,Infectious period-modifying vaccine mechanism
1,AGO,2,AFR,1918,4,3348030276.954928,213959771.66571134,17908047.44205513,17908047.44205513,3603898693.820454,303807611.14452785,44868450.773988545,44868450.773988545,14.287901441708641,5.017176761985703,9.270724679722939,Infectious period-modifying vaccine mechanism
1,AGO,2,AFR,1918,5,3333954969.1194673,232769401.99316645,20201396.316500068,20201396.316500068,3607378938.6429567,341746000.94089985,52624003.49145651,52624003.49145651,13.534904480843368,5.394508242914063,8.140396237929306,Infectious period-modifying vaccine mechanism
1,AGO,2,AFR,1918,6,3316930852.275966,248170096.82882327,22526804.767234128,22526804.767234128,3613601754.9482846,383445781.68597776,60531028.84447864,60531028.84447864,13.16968410468202,6.005098648252005,7.164585456430014,Infectious period-modifying vaccine mechanism
1,AGO,2,AFR,1918,7,3301240578.7130275,264093438.83328208,24886343.158545267,24886343.158545267,3648978161.890359,470182659.21646315,68597118.34735207,68597118.34735207,13.973028538663712,8.281217496288354,5.691811042375358,Infectious period-modifying vaccine mechanism
1,AGO,2,AFR,1918,8,3286594049.8817277,281092047.26811856,27281980.178140335,27281980.178140335,3650644936.0878167,486488119.5906786,76829615.83667327,76829615.83667327,13.344005230888062,7.528635054398781,5.815370176489281,Infectious period-modifying vaccine mechanism
1,AGO,2,AFR,1918,9,3269928584.591657,295819452.2729915,29747696.07164118,29747696.07164118,3635429515.5192623,504373126.16803414,85281732.30248006,85281732.30248006,12.28669709571362,7.010750459221589,5.275946636492032,Infectious period-modifying vaccine mechanism
1,AGO,2,AFR,1918,10,3252959857.9660277,310160160.1039829,32221626.901829097,32221626.901829097,3623858910.4513955,526136805.18183744,93869185.8288895,93869185.8288895,11.510872918223544,6.702847306123899,4.808025612099645,Infectious period-modifying vaccine mechanism
1,AGO,2,AFR,1918,11,3235699710.008542,324313355.9896481,34736656.395192176,34736656.395192176,3602611192.7390246,538173345.2566001,102643778.35570775,102643778.35570775,10.562659760807202,6.156608363047629,4.406051397759573,Infectious period-modifying vaccine mechanism
1,AGO,2,AFR,1918,12,3218323804.5474772,338297848.8135673,37294859.49993248,37294859.49993248,3613004116.537501,581785888.5310354,111612352.81368954,111612352.81368954,10.58270006328186,6.528729239961581,4.05397082332028,Infectious period-modifying vaccine mechanism
1,AGO,2,AFR,1918,13,3200807283.743401,352106598.2055208,39897855.06691078,39897855.06691078,3593605323.1016374,595548428.2815969,120781531.4297,120781531.4297,9.845091639625577,6.101627008966058,3.7434646306595196,Infectious period-modifying vaccine mechanism
1,AGO,2,AFR,1918,14,3183352321.886999,365927938.6811066,42581941.827500515,42581941.827500515,3577099334.065038,612124741.592957,130209209.34211048,130209209.34211048,9.246807338498291,5.781718548890839,3.465088789607452,Infectious period-modifying vaccine mechanism
1,AGO,2,AFR,1918,15,3165717831.208857,365927938.6811066,45279750.77316025,42581941.827500515,3552617634.977093,612124741.592957,139800225.5741635,130209209.34211048,8.544654004535126,5.437238472120401,3.1074155324147243,Infectious period-modifying vaccine mechanism
1,AGO,2,AFR,1918,16,3147969001.3810678,392829742.92822367,48026477.03707782,48026477.03707782,3565391435.1263456,666282769.7057574,149611185.63334358,149611185.63334358,8.691506425154103,5.693797331135076,2.9977090940190267,Infectious period-modifying vaccine mechanism
1,AGO,2,AFR,1918,17,3130936329.961058,406819021.31759477,50824015.388966806,50824015.388966806,3568853441.9877634,702451911.8977404,159648717.96676826,159648717.96676826,8.616342268024951,5.816795235827105,2.7995470321978457,Infectious period-modifying vaccine mechanism
1,AGO,2,AFR,1918,18,3113097608.584523,419866008.1003664,53673801.349241726,53673801.349241726,3567133970.5022764,733291225.5843577,169919312.5824651,169919312.5824651,8.45918027984369,5.839445122297439,2.61973515754625,Infectious period-modifying vaccine mechanism
1,AGO,2,AFR,1918,19,3095269484.120177,432903400.2802919,56577243.741650775,56577243.741650775,3550970342.7938757,750276782.553427,180429480.88657138,180429480.88657138,8.05449026033453,5.609558919525318,2.4449313408092124,Infectious period-modifying vaccine mechanism
1,AGO,2,AFR,1918,20,3090169139.6843734,458214781.4156568,59574411.48973728,59574411.48973728,3589276281.193831,819986500.2353894,191244637.5024772,191244637.5024772,8.37787783426845,6.0726024776938665,2.305275356574583,Infectious period-modifying vaccine mechanism
1,AGO,2,AFR,1918,21,3077903061.3507786,476224701.65610784,62589971.80255039,62589971.80255039,3569290147.369768,831964982.6246969,202254806.29942203,202254806.29942203,7.850891634352306,5.683662585610774,2.1672290487415315,Infectious period-modifying vaccine mechanism
1,AGO,2,AFR,1918,22,3060222582.9295845,488798969.70755947,65662831.006842606,65662831.006842606,3567172377.1164317,861926137.0787891,213524118.17998168,213524118.17998168,7.720498589742786,5.682471523841954,2.038027065900832,Infectious period-modifying vaccine mechanism
1,AGO,2,AFR,1918,23,3042752325.5062184,501176965.21498215,68794843.77296926,68794843.77296926,3562686481.7272377,888546326.8562233,225059484.21565783,225059484.21565783,7.557748919917031,5.630790629012892,1.926958290904139,Infectious period-modifying vaccine mechanism
1,AGO,2,AFR,1918,24,3025302103.9826293,513410474.9130007,71987379.94622251,71987379.94622251,3544063604.134258,902641828.28938,236867732.2642909,236867732.2642909,7.206283942257161,5.406938739361689,1.7993452028954726,Infectious period-modifying vaccine mechanism
1,AGO,2,AFR,1918,25,3007981649.002472,525516970.55663675,75241803.90806709,75241803.90806709,3530893880.839035,918904132.5830859,248955782.98708135,248955782.98708135,6.949756713375379,5.228305829922718,1.7214508834526612,Infectious period-modifying vaccine mechanism
1,AGO,2,AFR,1918,26,2990956388.8055787,537780941.6677366,78602814.83048499,78602814.83048499,3508203831.444606,927438351.1235416,261398374.8640472,261398374.8640472,6.5805206054582674,4.957295871606393,1.6232247338518748,Infectious period-modifying vaccine mechanism
