country,iso3c,WHO_region,income_g,year,model_age_group,vacc_scenario,doses,pop,cluster_code,hemisphere,intro_year,vacc_used
Saudi Arabia,SAU,EMRO,High income,2034,2,B.1,60115.97272549273,7355429,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2034,3,B.1,815706.063393408,36105286.8791092,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2034,4,B.1,114284.496778632,1704892.5,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2035,1,B.1,101699.44405378411,3006233,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2035,2,B.1,250946.3745685989,7417968.5,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2035,3,B.1,22561288.536601722,36578104.87096098,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2035,4,B.1,1151819.65743294,1790103.5,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2036,1,B.1,50884.25397064408,3018310,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2036,2,B.1,126183.98448371192,7484877,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2036,3,B.1,1261570.485514316,37045126.257056415,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2036,4,B.1,233827.044279232,1875443,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2037,1,B.1,77980.12460175487,3030451,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2037,2,B.1,194470.34193083717,7557475,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2037,3,B.1,23107327.53802079,37499085.838756576,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2037,4,B.1,1226886.59412721,1964230.5,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2038,1,B.1,78886.71857137278,3042313.5,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2038,2,B.1,198038.8956928982,7637488.5,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2038,3,B.1,1738183.79243294,37933629.91647664,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2038,4,B.1,368359.391122545,2059568,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2039,1,B.1,79690.35195707662,3053188,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2039,2,B.1,201695.69802687338,7727596.5,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2039,3,B.1,23623469.158521112,38346908.07134468,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2039,4,B.1,1320550.49791442,2161919.5,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2040,1,B.1,80425.7693274451,3063055,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2040,2,B.1,205448.79623652188,7824618.5,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2040,3,B.1,2253565.998330233,38741015.33793464,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2040,4,B.1,526188.522772066,2273044,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2041,1,B.1,81315.33373626873,3072280,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2041,2,B.1,209001.96277134327,7896574,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2041,3,B.1,24106329.942065366,39154400.01945734,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2041,4,B.1,1405657.6,2394416,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2042,1,B.1,82448.14581918532,3081295,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2042,2,B.1,212356.8184552877,7936309.5,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2042,3,B.1,2823684.1573351,39593761.273718245,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2042,4,B.1,681583.2,2526837.5,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2043,1,B.1,83667.43841239321,3090529,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2043,2,B.1,215732.8209449998,7968793.5,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2043,3,B.1,24560765.415071316,40027527.15152586,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2043,4,B.1,1475228,2670096,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2044,1,B.1,84950.15193603275,3100486,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2044,2,B.1,219174.75165781425,7999376.5,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2044,3,B.1,3424358.257929027,40450416.87424484,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2044,4,B.1,850905.6,2822946.5,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2045,1,B.1,86303.1491627959,3111262,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2045,2,B.1,222722.6662136341,8029238.5,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2045,3,B.1,24990121.46232452,40861731.757924005,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2045,4,B.1,1561336,2984615,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2046,1,B.1,87678.49046327584,3122428,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2046,2,B.1,226286.42759277712,8058568,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2046,3,B.1,4052890.37557215,41259894.51187762,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2046,4,B.1,1033176.8,3155315.5,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2047,1,B.1,89094.89147555229,3133842,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2047,2,B.1,229926.85808238774,8087494.5,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2047,3,B.1,25387167.40758448,41644490.21337187,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2047,4,B.1,1663404.8,3334959,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2048,1,B.1,90562.7700648646,3145658.5,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2048,2,B.1,233675.78670833842,8116627,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2048,3,B.1,4719539.482475862,42017716.33875561,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2048,4,B.1,1227387.6,3522110,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2049,1,B.1,92074.6952549023,3157884.5,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2049,2,B.1,237518.7746233877,8146178,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2049,3,B.1,25742413.622471936,42382432.438129134,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2049,4,B.1,1777040,3714284.5,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2050,1,B.1,93610.78253329635,3170255,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2050,2,B.1,241436.9382640156,8176586.5,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2050,3,B.1,5442865.555313497,42740438.31517269,TUR,NH,2032,B.1
Saudi Arabia,SAU,EMRO,High income,2050,4,B.1,1426868,3909534,TUR,NH,2032,B.1
Senegal,SEN,AFRO,Lower middle income,2025,1,B.1,0,2540075.5,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2025,2,B.1,0,5890937,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2025,3,B.1,0,12333972.265727509,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2025,4,B.1,0,690291,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2026,1,B.1,0,2589251,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2026,2,B.1,0,5946399,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2026,3,B.1,0,12711675.906595254,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2026,4,B.1,0,712250.5,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2027,1,B.1,0,2637262,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2027,2,B.1,0,6002070,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2027,3,B.1,0,13095911.691622086,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2027,4,B.1,0,735709.5,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2028,1,B.1,0,2679677.5,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2028,2,B.1,0,6063864,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2028,3,B.1,0,13485812.699262667,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2028,4,B.1,0,760999,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2029,1,B.1,0,2718276,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2029,2,B.1,0,6130662.5,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2029,3,B.1,0,13877190.101881439,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2029,4,B.1,0,788229.5,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2030,1,B.1,0,2755369,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2030,2,B.1,0,6201070,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2030,3,B.1,0,14268352.931737944,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2030,4,B.1,0,817321,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2031,1,B.1,0,2790259,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2031,2,B.1,0,6276360,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2031,3,B.1,0,14657764.043438416,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2031,4,B.1,0,848032.5,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2032,1,B.1,0,2822421.5,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2032,2,B.1,0,6357224.5,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2032,3,B.1,0,15043714.44717091,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2032,4,B.1,0,880002.5,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2033,1,B.1,0,2851102,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2033,2,B.1,0,6444081,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2033,3,B.1,0,15426086.775862785,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2033,4,B.1,0,912960,GHA,NH,2034,0
Senegal,SEN,AFRO,Lower middle income,2034,1,B.1,0,2876325,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2034,2,B.1,0,6535895,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2034,3,B.1,0,15805404.664383326,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2034,4,B.1,0,946852,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2035,1,B.1,0,2898717.5,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2035,2,B.1,0,6631371.5,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2035,3,B.1,0,16183622.399067225,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2035,4,B.1,0,981904.5,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2036,1,B.1,0,2918636.5,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2036,2,B.1,0,6728686.5,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2036,3,B.1,0,16560989.369453337,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2036,4,B.1,0,1018475.5,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2037,1,B.1,0,2937054,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2037,2,B.1,0,6826589.5,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2037,3,B.1,0,16937518.979305826,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2037,4,B.1,0,1056886.5,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2038,1,B.1,0,2953309,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2038,2,B.1,0,6924823,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2038,3,B.1,0,17312155.82758005,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2038,4,B.1,0,1097514.5,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2039,1,B.1,0,2967160,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2039,2,B.1,0,7022873.5,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2039,3,B.1,0,17684559.79266287,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2039,4,B.1,0,1140567,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2040,1,B.1,0,2979782.5,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2040,2,B.1,0,7115878.5,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2040,3,B.1,0,18060121.457215853,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2040,4,B.1,0,1186098,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2041,1,B.1,0,2991860,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2041,2,B.1,0,7197940,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2041,3,B.1,0,18443945.91109561,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2041,4,B.1,0,1234287.5,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2042,1,B.1,0,3002625,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2042,2,B.1,0,7272104,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2042,3,B.1,0,18834099.986961834,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2042,4,B.1,0,1285229.5,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2043,1,B.1,0,3013045,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2043,2,B.1,0,7340574.5,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2043,3,B.1,0,19227518.3839642,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2043,4,B.1,0,1338979,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2044,1,B.1,0,3024047.5,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2044,2,B.1,0,7403237.5,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2044,3,B.1,0,19623537.751091518,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2044,4,B.1,0,1395691,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2045,1,B.1,0,3035090.5,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2045,2,B.1,0,7461001.5,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2045,3,B.1,728362.1332201156,20020511.487868953,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2045,4,B.1,166602.141271196,1455504,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2046,1,B.1,0,3047156,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2046,2,B.1,0,7513059.5,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2046,3,B.1,213422.8786044693,20419338.979134202,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2046,4,B.1,33342.0418323025,1518718,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2047,1,B.1,0,3060267,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2047,2,B.1,0,7559576,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2047,3,B.1,1539045.345455298,20817999.2431401,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2047,4,B.1,347843.882803521,1585571,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2048,1,B.1,0,3074446,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2048,2,B.1,0,7601434,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2048,3,B.1,267775.56980994216,21215641.12102195,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2048,4,B.1,71821.171631343,1656321,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2049,1,B.1,0,3090010.5,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2049,2,B.1,0,7640163,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2049,3,B.1,1625795.0947023474,21610595.129742816,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2049,4,B.1,365330.544389728,1730999.5,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2050,1,B.1,0,3106503,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2050,2,B.1,0,7676705,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2050,3,B.1,327052.49815090775,22001017.106410287,GHA,NH,2034,B.1
Senegal,SEN,AFRO,Lower middle income,2050,4,B.1,115838.716892268,1809326,GHA,NH,2034,B.1
Serbia,SRB,EURO,Upper middle income,2025,1,B.1,127033.98633072,301541,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2025,2,B.1,0,850809.5,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2025,3,B.1,212041.4127225659,5670081.950143549,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2025,4,B.1,0,1541851,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2026,1,B.1,124341.358384162,295149.5,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2026,2,B.1,0,845860,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2026,3,B.1,209736.2198111126,5603986.955671337,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2026,4,B.1,0,1552833.5,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2027,1,B.1,122017.774023803,289634,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2027,2,B.1,0,840174,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2027,3,B.1,207683.4523555528,5544979.8163630515,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2027,4,B.1,0,1561323.5,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2028,1,B.1,120043.011683275,284946.5,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2028,2,B.1,0,833220,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2028,3,B.1,205741.0975872364,5489611.608821352,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2028,4,B.1,0,1567026,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2029,1,B.1,118406.118014129,281061,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2029,2,B.1,0,825378.5,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2029,3,B.1,203920.31312830248,5438163.241270568,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2029,4,B.1,0,1569645.5,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2030,1,B.1,116872.649231297,277421,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2030,2,B.1,0,817101,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2030,3,B.1,202148.1424269547,5388324.5283456445,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2030,4,B.1,0,1570845,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2031,1,B.1,115403.004767311,273932.5,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2031,2,B.1,0,808224.5,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2031,3,B.1,200392.74767885078,5339163.047519641,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2031,4,B.1,0,1571570.5,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2032,1,B.1,114019.301960385,270648,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2032,2,B.1,0,798429,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2032,3,B.1,198695.94596687812,5291963.275691914,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2032,4,B.1,0,1571350.5,GBR,NH,2033,0
Serbia,SRB,EURO,Upper middle income,2033,1,B.1,112721.751451836,267568,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2033,2,B.1,0,787775.5,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2033,3,B.1,197041.0321033999,5246195.57080361,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2033,4,B.1,0,1570357.5,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2034,1,B.1,111510.774524295,264693.5,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2034,2,B.1,0,776730,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2034,3,B.1,195402.5964783379,5201040.862791501,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2034,4,B.1,0,1568871.5,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2035,1,B.1,116950.818439374,262055.5,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2035,2,B.1,0,765370.5,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2035,3,B.1,576311.7209353768,5156344.966378056,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2035,4,B.1,297686.885595897,1567069.5,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2036,1,B.1,23134.1620234568,259629,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2036,2,B.1,0,753468.5,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2036,3,B.1,55368.77284843406,5111337.356028368,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2036,4,B.1,31454.9377879723,1565698,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2037,1,B.1,94357.4311328245,257330,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2037,2,B.1,0,741298,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2037,3,B.1,829285.8699740712,5064553.31380169,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2037,4,B.1,593138.340375616,1565563,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2038,1,B.1,46967.8752049738,255145.5,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2038,2,B.1,0,729566,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2038,3,B.1,69298.32485607117,5016881.398772895,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2038,4,B.1,65607.4010577723,1565358,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2039,1,B.1,71237.3669359167,253091,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2039,2,B.1,0,718702.5,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2039,3,B.1,832655.8518614261,4966938.183335078,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2039,4,B.1,590362.043300678,1565663,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2040,1,B.1,71554.4147503831,251094,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2040,2,B.1,0,708679.5,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2040,3,B.1,83760.403698711,4912502.776798865,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2040,4,B.1,103219.072816768,1568379,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2041,1,B.1,71890.85633953,249160.5,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2041,2,B.1,0,699754.5,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2041,3,B.1,833428.9684062919,4854919.603008795,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2041,4,B.1,588717.572598636,1572435.5,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2042,1,B.1,72270.7772149733,247362.5,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2042,2,B.1,0,691853,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2042,3,B.1,98762.85172211449,4795968.929741912,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2042,4,B.1,143597.809672414,1576593,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2043,1,B.1,72685.4387254064,245696.5,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2043,2,B.1,0,684499,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2043,3,B.1,832824.3917260654,4737005.004854698,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2043,4,B.1,587087.337203917,1580695,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2044,1,B.1,73115.8934562906,244114.5,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2044,2,B.1,0,677597.5,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2044,3,B.1,114587.12144965769,4678358.000573618,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2044,4,B.1,185823.441178589,1584693,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2045,1,B.1,73567.7335627389,242631.5,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2045,2,B.1,0,671064.5,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2045,3,B.1,831474.8521161745,4620184.170223591,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2045,4,B.1,585634.96171984,1588447,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2046,1,B.1,74042.212813644,241212,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2046,2,B.1,0,664887,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2046,3,B.1,131270.5897756821,4562799.244074528,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2046,4,B.1,229349.493866662,1591790,GBR,NH,2033,B.1
Serbia,SRB,EURO,Upper middle income,2047,1,B.1,74506.9576081032,239731.5,GBR,NH,2033,B.1
